Date	Time	FMG1	FMG2	FMG3	FMG4	FMG5	FMG6	FMG7	FMG8	IMU1	IMU2	IMU3	IMU4	IMU5	IMU6	IMU7	IMU8	IMU9	EMG1	EMG2	EMG3	EMG4	TTL1	TTL2	TTL3	TTL4							
8/25/2022	3:52:17 PM	118852.000000	185212.000000	42626.000000	66384.000000	36894.000000	78535.000000	55150.000000	101486.000000	1009.000000	-7420.000000	-3331.000000	18.000000	29.000000	-9.000000	-32.000000	-325.000000	-83.000000	0.380859	0.229492	0.263672	0.576172	1.000000	1.000000	1.000000	0.000000
8/25/2022	3:52:17 PM	119107.000000	184903.000000	42544.000000	66226.000000	36687.000000	79263.000000	55040.000000	104344.000000	989.000000	-7396.000000	-3315.000000	33.000000	23.000000	-15.000000	-31.000000	-323.000000	-85.000000	0.385742	0.224609	0.263672	0.581055	1.000000	1.000000	1.000000	0.000000
8/25/2022	3:52:17 PM	118979.000000	184903.000000	42269.000000	66265.000000	37017.000000	79490.000000	55068.000000	103954.000000	1006.000000	-7426.000000	-3312.000000	37.000000	22.000000	-21.000000	-29.000000	-314.000000	-94.000000	0.405273	0.224609	0.258789	0.571289	1.000000	1.000000	1.000000	0.000000
8/25/2022	3:52:17 PM	119491.000000	184903.000000	42157.000000	65911.000000	36943.000000	79319.000000	54986.000000	102991.000000	984.000000	-7426.000000	-3296.000000	26.000000	38.000000	-7.000000	-35.000000	-308.000000	-87.000000	0.380859	0.224609	0.263672	0.571289	1.000000	1.000000	1.000000	0.000000
8/25/2022	3:52:17 PM	118725.000000	185212.000000	42093.000000	65755.000000	36833.000000	80062.000000	54742.000000	101951.000000	1021.000000	-7402.000000	-3313.000000	32.000000	27.000000	-10.000000	-33.000000	-313.000000	-81.000000	0.400391	0.209961	0.258789	0.576172	1.000000	1.000000	1.000000	0.000000
8/25/2022	3:52:17 PM	118472.000000	185521.000000	42221.000000	66068.000000	36518.000000	79490.000000	55259.000000	103857.000000	1021.000000	-7425.000000	-3331.000000	25.000000	25.000000	-10.000000	-31.000000	-311.000000	-89.000000	0.405273	0.214844	0.263672	0.566406	1.000000	1.000000	1.000000	0.000000
8/25/2022	3:52:17 PM	118220.000000	184290.000000	42205.000000	65639.000000	36699.000000	79150.000000	54931.000000	104738.000000	994.000000	-7383.000000	-3344.000000	51.000000	27.000000	-3.000000	-33.000000	-316.000000	-86.000000	0.400391	0.209961	0.263672	0.576172	1.000000	1.000000	1.000000	0.000000
8/25/2022	3:52:17 PM	118220.000000	184903.000000	42610.000000	65484.000000	36956.000000	78479.000000	54931.000000	101208.000000	1073.000000	-7413.000000	-3333.000000	45.000000	30.000000	4.000000	-35.000000	-316.000000	-81.000000	0.395508	0.209961	0.258789	0.566406	1.000000	1.000000	1.000000	0.000000
8/25/2022	3:52:17 PM	119749.000000	184903.000000	42479.000000	65407.000000	36858.000000	78981.000000	54688.000000	102139.000000	1033.000000	-7424.000000	-3290.000000	31.000000	25.000000	8.000000	-42.000000	-314.000000	-84.000000	0.380859	0.200195	0.263672	0.566406	1.000000	1.000000	1.000000	0.000000
8/25/2022	3:52:17 PM	117844.000000	185521.000000	42692.000000	65561.000000	36627.000000	79037.000000	53452.000000	102139.000000	965.000000	-7428.000000	-3279.000000	35.000000	35.000000	20.000000	-37.000000	-311.000000	-83.000000	0.380859	0.195312	0.263672	0.571289	1.000000	1.000000	1.000000	0.000000
